"Date Printed: Monday, April 13, 2026 2:52:06 PM"
Title: "Chlamydia | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Chlamydia","2014","Minnesota","27","6,414","236.7"
"Chlamydia","2015","Minnesota","27","7,122","261.2"
"Chlamydia","2016","Minnesota","27","7,703","280.2"
"Chlamydia","2017","Minnesota","27","8,183","295.3"
"Chlamydia","2018","Minnesota","27","8,527","305.4"
"Chlamydia","2008","Mississippi","28","4,930","345.7"
"Chlamydia","2009","Mississippi","28","5,760","402.5"
"Chlamydia","2010","Mississippi","28","5,459","378.3"
"Chlamydia","2011","Mississippi","28","5,519","381.3"
"Chlamydia","2012","Mississippi","28","6,281","433.3"
"Chlamydia","2013","Mississippi","28","4,788","329.6"
"Chlamydia","2014","Mississippi","28","5,588","384.8"
"Chlamydia","2015","Mississippi","28","5,018","346.1"
"Chlamydia","2016","Mississippi","28","5,955","410.9"
"Chlamydia","2017","Mississippi","28","6,363","438.9"
"Chlamydia","2018","Mississippi","28","6,723","465.1"
"Chlamydia","2008","Missouri","29","6,701","230.3"
"Chlamydia","2009","Missouri","29","7,043","240.7"
"Chlamydia","2010","Missouri","29","7,182","244.5"
"Chlamydia","2011","Missouri","29","7,790","264.5"
"Chlamydia","2012","Missouri","29","8,090","274.0"
"Chlamydia","2013","Missouri","29","8,025","270.9"
"Chlamydia","2014","Missouri","29","8,432","283.8"
"Chlamydia","2015","Missouri","29","9,022","302.8"
"Chlamydia","2016","Missouri","29","10,086","337.6"
"Chlamydia","2017","Missouri","29","10,982","366.4"
"Chlamydia","2018","Missouri","29","11,941","397.4"
"Chlamydia","2011","Montana","30","1,016","203.0"
"Chlamydia","2012","Montana","30","1,172","232.5"
"Chlamydia","2013","Montana","30","1,116","219.1"
"Chlamydia","2014","Montana","30","1,314","255.7"
"Chlamydia","2015","Montana","30","1,338","258.0"
"Chlamydia","2016","Montana","30","1,454","277.5"
"Chlamydia","2017","Montana","30","1,528","288.4"
"Chlamydia","2018","Montana","30","1,710","320.3"
"Chlamydia","2010","Montana","30","888","178.6"
"Chlamydia","2009","Montana","30","851","174.3"
"Chlamydia","2008","Montana","30","865","178.4"
"Chlamydia","2008","Nebraska","31","1,441","163.2"
"Chlamydia","2009","Nebraska","31","1,549","173.8"
"Chlamydia","2010","Nebraska","31","1,548","170.5"
"Chlamydia","2011","Nebraska","31","1,987","217.4"
"Chlamydia","2012","Nebraska","31","2,093","227.3"
"Chlamydia","2013","Nebraska","31","2,196","236.6"
"Chlamydia","2014","Nebraska","31","2,357","251.8"
"Chlamydia","2015","Nebraska","31","2,531","268.5"
"Chlamydia","2016","Nebraska","31","2,649","278.7"
"Chlamydia","2017","Nebraska","31","2,927","306.1"
"Chlamydia","2018","Nebraska","31","2,789","290.1"
"Chlamydia","2008","Nevada","32","2,539","190.5"
"Chlamydia","2009","Nevada","32","2,931","217.8"
"Chlamydia","2010","Nevada","32","2,768","202.9"
"Chlamydia","2011","Nevada","32","3,290","240.5"
"Chlamydia","2012","Nevada","32","3,508","253.7"
"Chlamydia","2013","Nevada","32","3,590","256.9"
"Chlamydia","2014","Nevada","32","3,786","267.2"
"Chlamydia","2015","Nevada","32","4,152","288.3"
"Chlamydia","2016","Nevada","32","4,777","326.1"
"Chlamydia","2017","Nevada","32","5,741","385.2"
"Chlamydia","2018","Nevada","32","6,381","420.2"
"Chlamydia","2014","New Hampshire","33","1,130","171.4"
"Chlamydia","2015","New Hampshire","33","1,006","152.1"
"Chlamydia","2016","New Hampshire","33","1,150","173.0"
"Chlamydia","2017","New Hampshire","33","1,494","223.7"
"Chlamydia","2018","New Hampshire","33","1,259","187.7"
"Chlamydia","2013","New Hampshire","33","932","142.3"
"Chlamydia","2012","New Hampshire","33","922","141.1"
"Chlamydia","2011","New Hampshire","33","826","126.8"
"Chlamydia","2010","New Hampshire","33","654","100.7"
"Chlamydia","2009","New Hampshire","33","560","85.8"
"Chlamydia","2008","New Hampshire","33","561","86.0"
"Chlamydia","2008","New Jersey","34","4,390","103.3"
"Chlamydia","2009","New Jersey","34","5,200","121.8"
"Chlamydia","2010","New Jersey","34","5,874","137.1"
"Chlamydia","2011","New Jersey","34","6,231","144.9"
"Chlamydia","2012","New Jersey","34","6,958","161.4"
"Chlamydia","2013","New Jersey","34","7,476","173.1"
"Chlamydia","2014","New Jersey","34","8,272","191.3"
"Chlamydia","2015","New Jersey","34","9,025","208.6"
"Chlamydia","2016","New Jersey","34","10,435","241.0"
"Chlamydia","2017","New Jersey","34","11,362","261.9"
"Chlamydia","2018","New Jersey","34","11,817","272.2"
"Chlamydia","2008","New Mexico","35","2,272","231.4"
"Chlamydia","2009","New Mexico","35","2,500","251.4"
